page,title,category,id,url,day,cover_url,short_text
51,Dinos In Space,,10937,https://sabajt.itch.io/dinos-in-space,851,https://img.itch.zone/aW1hZ2UvMTA5MzcvMzMyOTgucG5n/315x250%23c/nS0fHk.png,Cute and Intricate Puzzle
4,Hello Charlotte EP2: Requiem Aeternam Deo,,86855,https://etherane.itch.io/hello-charlotte-ep2,852,https://img.itch.zone/aW1hZ2UvODY4NTUvNDA4OTIzLnBuZw==/315x250%23c/XbWSVt.png,The Trial is inevitable.
4,Brassica - A Marry Tale,,283271,https://boyslaughplus.itch.io/brassica-a-marry-tale,853,https://img.itch.zone/aW1hZ2UvMjgzMjcxLzEzNzg2NjkucG5n/315x250%23c/rrcpTG.png,A fairy tale about political marriages and gay alternatives
56,Woter-a tale of two water cans - Game jam demo,,587223,https://electrodev.itch.io/woter,854,https://img.itch.zone/aW1nLzMwOTgxNjIucG5n/315x250%23c/DHAs75.png,
35,Planet Diver,,36019,https://fabraz.itch.io/planet-diver,855,https://img.itch.zone/aW1hZ2UvMzYwMTkvMTU2NTU3LnBuZw==/315x250%23c/ND5PvL.png,Planet Diver is about an adventurous daredevil tackling her newest obsession: Wing suit diving.
43,MORTAGH: COLLECTOR of SOULS,,636647,https://sorceress-witch.itch.io/mortagh-collector-of-souls,856,https://img.itch.zone/aW1nLzM0MzY3MTAucG5n/315x250%23c/J392KN.png,A ceremonial module for a departing party member
35,Location Withheld Demake,,503550,https://bryce-bucher.itch.io/location-withheld-demake,857,https://img.itch.zone/aW1nLzI2MDc4NzUucG5n/315x250%23c/dxsaEF.png,A PSX -styled demake of Location Withheld.
48,POM SIMULATOR 9000,,140310,https://dmarielicea.itch.io/pomsimulator9000,858,https://img.itch.zone/aW1hZ2UvMTQwMzEwLzY0Mjc4Ny5wbmc=/315x250%23c/UUqWfM.png,"weary, transformation, dog, burger, comfort"
24,Path Out,,154833,https://causacreations.itch.io/path-out,859,https://img.itch.zone/aW1hZ2UvMTU0ODMzLzg4ODc3My5wbmc=/315x250%23c/1TUNmA.png,Escape the war. Break the walls of silence.
5,Halloween Forever,,12355,https://poppyworks.itch.io/halloween-forever,860,https://img.itch.zone/aW1hZ2UvMTIzNTUvMTU5MDI3LmdpZg==/315x250%23c/8JXeTr.gif,Retro 8-bit spooky Halloween platformer
19,Campfire Cooking,,177826,https://hawkes.itch.io/campfire,861,https://img.itch.zone/aW1hZ2UvMTc3ODI2LzgzMDgxNS5wbmc=/315x250%23c/YVeXSK.png,A puzzle game about relaxing moments in nature as you prepare meals over a warm fire.
10,Headliner: NoviNews,,455721,https://unboundcreations.itch.io/headliner-novinews,862,https://img.itch.zone/aW1nLzIzOTA3NDkuZ2lm/315x250%23c/d%2BiEG4.gif,"Award-winning adventure where you control the news and its impact on society, your friends and career."
8,Once Upon A Crime in the West,,459619,https://nationalinsecurities.itch.io/once-upon-a-crime-in-the-west,863,https://img.itch.zone/aW1nLzIzNDM3NjAuZ2lm/315x250%23c/XUJkTz.gif,"Somewhere in the Old West, there lies a cabin full of corpses..."
13,Death's Life,,53242,https://umbugames.itch.io/deaths-life,864,https://img.itch.zone/aW1hZ2UvNTMyNDIvMjQ3NDQ3LmdpZg==/315x250%23c/HRNyv7.gif,Now you’re the new apprentice for Death. And it's your job to help gather souls.
39,SHNIPERS,,7061,https://brenden-cameron.itch.io/shnipers,865,https://img.itch.zone/aW1hZ2UvNzA2MS8xMTc4OTAxLmdpZg==/315x250%23c/AQd60K.gif,A competitive multiplayer game for 2-4 players where you fire bullets that bounce off everything!
41,All Haze Eve,,79092,https://xrrawva.itch.io/all-haze-eve,866,https://img.itch.zone/aW1hZ2UvNzkwOTIvMzcwMzEyLnBuZw==/315x250%23c/W6MeSC.png,Follow a mysterious Halloween invitation.
23,Make It Last,,203044,https://sbds.itch.io/makeitlast,867,https://img.itch.zone/aW1hZ2UvMjAzMDQ0Lzk0OTExMC5naWY=/315x250%23c/zB71Mn.gif,"They met. They loved. They lived.   ||   A ""Destiny Fails Us"" Side Story"
19,GourMelee,,208156,https://antontesh.itch.io/gourmelee,868,https://img.itch.zone/aW1hZ2UvMjA4MTU2Lzk5NTM1NC5naWY=/315x250%23c/aLkcon.gif,A 2-8 player local multiplayer party game where friends share controllers to become the best chef in the kitchen
48,EMUUROM,,519591,https://borbware.itch.io/emuurom,869,https://img.itch.zone/aW1nLzM2MTM1MjcuZ2lm/315x250%23c/OupXW6.gif,Befriend creatures in a lost ecosystem
1,ISLANDS: Non-Places,,76416,https://carlburton.itch.io/islands,870,https://img.itch.zone/aW1hZ2UvNzY0MTYvNDU3MjUyLmpwZw==/315x250%23c/IbEV7k.jpg,A surreal trip through the mundane
57,Sheepless Nights (Math cardgame),,34996,https://nobitgames.itch.io/sheepless-nights-cardgame,871,https://img.itch.zone/aW1hZ2UvMzQ5OTYvMTUwNjM2LmpwZw==/315x250%23c/AFsJ59.jpg,Study math easy with this relaxing and fun cardgame!
52,Pyramid,,612989,https://dissident-studio.itch.io/pyramid,872,https://img.itch.zone/aW1nLzM0MjU3MjguZ2lm/315x250%23c/9UhbH9.gif,
38,Hedera,,585579,https://aiaz-marx.itch.io/hedera,873,https://img.itch.zone/aW1nLzMzNjQwMTcucG5n/315x250%23c/l%2Fv6BY.png,2D story-rich horror game with terrifying monsters and metroidvania elements.
19,The Captain's Log,,39511,https://derekcaelin.itch.io/the-captains-log,874,https://img.itch.zone/aW1hZ2UvMzk1MTEvMTcwNzMyLmdpZg==/315x250%23c/OWhmB3.gif,Find Your Way Home
5,Master Spy,,118482,https://turbogun.itch.io/master-spy,875,https://img.itch.zone/aW1hZ2UvMTE4NDgyLzU0ODE4Ni5wbmc=/315x250%23c/6W2ZNJ.png,Throw on your invisibility cloak and put your reflexes to the test in this brutal precision platformer
10,"Dominique Pamplemousse in ""It's All Over Once The Fat Lady Sings!""",,21375,https://squinky.itch.io/pamplemousse,876,https://img.itch.zone/aW1hZ2UvMjEzNzUvODQ4NTgucG5n/315x250%23c/Ru5XMI.png,A stop motion musical detective game about gender and the economy.
50,Celestial Correspondence,,640196,https://linaw.itch.io/cc,877,https://img.itch.zone/aW1nLzM0MjY1ODEucG5n/315x250%23c/7MQ1VW.png,there are emails in heaven?!?
10,Octodad: Dadliest Catch,,208445,https://younghorses.itch.io/octodad-dadliest-catch,878,https://img.itch.zone/aW1hZ2UvMjA4NDQ1Lzk3NzA5NS5qcGc=/315x250%23c/zUtzFq.jpg,Loving Father. Caring Husband. Secret Octopus.
22,No Wheels Racing,,237719,https://xavierekkel.itch.io/no-wheels-racing,879,https://img.itch.zone/aW1hZ2UvMjM3NzE5LzExMzE1MjMucG5n/315x250%23c/CMsAXR.png,It's wheely fun! #MetaGameJam
26,SOS: SPECIAL OPERATIVE STORIES,,664094,https://attackmountain.itch.io/sos-special-operative-stories,880,https://img.itch.zone/aW1nLzM1Nzg2OTkucG5n/315x250%23c/r8Ohsb.png,"These are the tense, action-packed stories of a special operative's past."
1,A Short Hike,,424895,https://adamgryu.itch.io/a-short-hike,881,https://img.itch.zone/aW1nLzIyNDgzNjgucG5n/315x250%23c/pCHU15.png,a little exploration game about hiking up a mountain
11,Guppy,,796,https://ninjadodo.itch.io/guppy,882,https://img.itch.zone/aW1hZ2UvNzk2LzEwOTcxMzMucG5n/315x250%23c/RdRXhy.png,2D watercolor fish simulation
49,Isolation Story,,632260,https://elushis.itch.io/isolation-story,883,https://img.itch.zone/aW1nLzM0NDQ3ODkucG5n/315x250%23c/AuTf2N.png,Survive a 7-day lockdown during a pandemic.
48,36 Days A Week,Web,556699,https://ergman.itch.io/36-days-a-week,884,https://img.itch.zone/aW1nLzI5MTgxMTgucG5n/315x250%23c/vO9jPi.png,The maze between my ears
37,Dogurai,,95644,https://hungrybear.itch.io/dogurai,885,https://img.itch.zone/aW1hZ2UvOTU2NDQvNDQ3ODQ3LmdpZg==/315x250%23c/FzrFfL.gif,"Dogurai is a 2D platformer packed with fast-paced action, dogs, robots and pure retro goodness."
6,This World Unknown,,80001,https://ebihime.itch.io/this-world-unknown,886,https://img.itch.zone/aW1hZ2UvODAwMDEvMzc1MTE1LmpwZw==/315x250%23c/ueB5eJ.jpg,"Long fantasy otome VN about dating cute guys, plus monster girls."
21,SuperLuminauts,,161970,https://lampfire.itch.io/superluminauts,887,https://img.itch.zone/aW1hZ2UvMTYxOTcwLzc0NTk3Ni5wbmc=/315x250%23c/7TpihJ.png,Break space-time with friends!
23,B.O.O.M. - You Win [Early Access],,210188,https://kickin-rad-games.itch.io/boomyouwin,888,https://img.itch.zone/aW1hZ2UvMjEwMTg4Lzk4NzM4OS5qcGc=/315x250%23c/uO492p.jpg,The Explosive Game of Hot Potato
50,Magic Trick,,647265,https://magictrick.itch.io/magic-trick,889,https://img.itch.zone/aW1nLzM1OTUyMDAuZ2lm/315x250%23c/oZtw3R.gif,Magical skating game made in Unity 3D
16,Crystal Control II,,65969,https://virtually-competent.itch.io/crystal-control-ii,890,https://img.itch.zone/aW1hZ2UvNjU5NjkvMzE0ODI5LmdpZg==/315x250%23c/Nu%2FX1d.gif,Crystal Control II is the expanded sequel to our original competitive bullet hell shoot 'em up for two players!
57,"God, I Hate Wasps (1.03)",,478070,https://jumpbuttoncb.itch.io/god-i-hate-wasps,891,https://img.itch.zone/aW1nLzI0NTc2MDgucG5n/315x250%23c/Euy3XC.png,Man gets stung. Man destroys a species.
53,TV Guide,Web,438373,https://nylepudding.itch.io/tv-guide,892,https://img.itch.zone/aW1nLzIyMTg0MjkuZ2lm/315x250%23c/HS8E6D.gif,You'll never watch boring TV again
37,Anomalies,,512974,https://schmidt-workshops.itch.io/anomalies,893,https://img.itch.zone/aW1nLzI2NjM4NDkuZ2lm/315x250%23c/pD%2FbqZ.gif,The Generative Art Game
28,The Three-Body Problem,,415946,https://roannasylver.itch.io/the-three-body-problem,894,https://img.itch.zone/aW1nLzIwNjc5ODQuanBlZw==/315x250%23c/O8Pg%2BR.jpeg,Queer Celestial Witches Navigate Scary Woods And Each Other
3,Signs of the Sojourner,,481412,https://echodog-games.itch.io/signs-of-the-sojourner,895,https://img.itch.zone/aW1nLzMwODM4NTAucG5n/315x250%23c/klGq6%2F.png,"An introspective deck-builder about friendship, travel, and collecting snacks."
52,Pixelry,,284765,https://coppolaemilio.itch.io/pixelry,896,https://img.itch.zone/aW1hZ2UvMjg0NzY1LzEzODYzMzAucG5n/315x250%23c/k8Xuh6.png,Welcome to the world of pixelated chivalry
24,Project Kat,,565400,https://leef6010.itch.io/projectkat,897,https://img.itch.zone/aW1nLzMwOTcyMjIucG5n/315x250%23c/a0NL9j.png,"A small, unconventional horror rpg."
37,Zak,,121955,https://skslucher.itch.io/zak,898,https://img.itch.zone/aW1hZ2UvMTIxOTU1LzU2ODAzOC5naWY=/315x250%23c/pZ0ov%2F.gif,"They say they're protecting us, but from what?"
3,Bonbon,,144151,https://aethericgames.itch.io/bonbon,899,https://img.itch.zone/aW1nLzMxNDc2MjEucG5n/315x250%23c/WuES9B.png,"A short horror story, about your childhood."
7,Shrug Island - The Meeting,,244301,https://tinyredcamel.itch.io/shrug-island-the-meeting,900,https://img.itch.zone/aW1hZ2UvMjQ0MzAxLzEyMTAzMjQuZ2lm/315x250%23c/egQ%2B1I.gif,"A warmly wistful adventure about reconnecting nature, friendship and hidden pasts"
20,"Superhuman Industrial and Immaterial, Incorporated",,611932,https://lhcodega.itch.io/siii-superhero-service-and-support,901,https://img.itch.zone/aW1nLzMyNTQ0OTIuanBn/315x250%23c/Llq7mp.jpg,A short storygame about an average person's day in a city full of superheroes.
35,ring ring,,632309,https://hiloqo.itch.io/ring-ring,902,https://img.itch.zone/aW1nLzMzNzY0MjAuZ2lm/315x250%23c/ek6IeG.gif,You found a strange phone on the beach. Who will you call?
3,Death and Taxes,,475814,https://placeholdergameworks.itch.io/death-and-taxes,903,https://img.itch.zone/aW1nLzMwMTA1MTkucG5n/315x250%23c/sF3frQ.png,You are the Grim Reaper on an office job. Save the world.. or condemn it to damnation?
18,Ryza Roads,,447744,https://felipegodoy.itch.io/ryzaroads,904,https://img.itch.zone/aW1nLzIyNjI5NDgucG5n/315x250%23c/w6JeFo.png,An open world racing game!
28,String Tyrant,,590110,https://starlight-studios.itch.io/stringtyrant,905,https://img.itch.zone/aW1nLzMxNDE2NDQucG5n/315x250%23c/O8nL7h.png,A survival horror where your pursuers are pretty and plastic.
51,Daemon Detective Racing Zero,,359544,https://yaru.itch.io/daemon-detective-racing-zero,906,https://img.itch.zone/aW1nLzE4MjMwMzIucG5n/315x250%23c/TToYDe.png,Penguin party racing at mach 2
23,A Wish Upon A Star,,273128,https://fabiandenter.itch.io/wish-upon-a-star,907,https://img.itch.zone/aW1hZ2UvMjczMTI4LzEzMjc3MDMucG5n/315x250%23c/zEZeyX.png,An isometric puzzle game about a child's biggest wish.
19,Drive to Hell,,1611,https://ghost-crab-games.itch.io/drive-to-hell,908,https://img.itch.zone/aW1hZ2UvMTYxMS83NDIxLnBuZw==/315x250%23c/XDRkww.png,Blast through the demon hordes!
25,deskspace,Tool,638492,https://npckc.itch.io/deskspace,909,https://img.itch.zone/aW1nLzM0MjI1NTYucG5n/315x250%23c/eVWBNE.png,a self-care app.
53,MULTIPUCK,,644509,https://martin-nima.itch.io/multipuck,910,https://img.itch.zone/aW1nLzM0NTUxNTYucG5n/315x250%23c/GDiztJ.png,future nostalgia game for two players
53,Viv and Bob,,438633,https://impergatox.itch.io/viv-and-bob,911,https://img.itch.zone/aW1nLzIyMDMxMDUucG5n/315x250%23c/nuFrMX.png,"Through the Looking-Glass, and What Puzzles were found there"
20,An American Werewolf in LA (EN),,513385,https://playmedusa.itch.io/american-werewolf-en,912,https://img.itch.zone/aW1nLzI2NjczODAuZ2lm/315x250%23c/0pA%2BW6.gif,Spiritual successor to the 80s classic “An American Werewolf in London”
54,Record Store Nightmare,,176394,https://hotseatgames.itch.io/record-store-nightmare,913,https://img.itch.zone/aW1hZ2UvMTc2Mzk0LzgyMzgzNC5wbmc=/315x250%23c/AX212f.png,The dead have risen... and they want music!
37,"Savage Tokusatsu: Kaiju, Mechs, and Heroes for Savage Worlds",,557578,https://bpbgames.itch.io/savage-tokusatsu,914,https://img.itch.zone/aW1nLzMxMTE2NDcuanBn/315x250%23c/8BAIET.jpg,"Transform into mahou, stop giant lizards, and kick space witches in the head!"
4,this discord has ghosts in it,,610458,https://willjobst.itch.io/ghosts,915,https://img.itch.zone/aW1nLzMyNDc1ODIuanBn/315x250%23c/NLfTMo.jpg,
1,Arcade Spirits,,147395,https://fictionfactorygames.itch.io/arcade-spirits,916,https://img.itch.zone/aW1hZ2UvMTQ3Mzk1LzExNzYyNjYuanBn/315x250%23c/LQbCuN.jpg,A Romantic Comedy Narrative Game
47,Ecchi Sketch: Draw Cute Girls Every Day! (All Ages Ver),,246209,https://newwestgames.itch.io/ecchi-sketch-draw-cute-girls-every-day-all-ages-ver,917,https://img.itch.zone/aW1hZ2UvMjQ2MjA5LzExNzYzMzAuanBn/315x250%23c/Dn6E5R.jpg,Cute lesbian fun in Ecchi Sketch: Draw Cute Girls Every Day!
42,Flashover MegaSector,,467346,https://happy-frog-games.itch.io/flashover-megasector,918,https://img.itch.zone/aW1nLzIzODY4MDQucG5n/315x250%23c/nWVbjR.png,A shoot 'em up stylized like old browser games
8,Gutwhale,,604235,https://stuffedwombat.itch.io/gutwhale,919,https://img.itch.zone/aW1nLzMyMDQ4OTgucG5n/315x250%23c/NCa%2Bb5.png,Fight your way through a whales digestive system!
9,BFF or Die,,13423,https://asa-studio.itch.io/bff-or-die,920,https://img.itch.zone/aW1nLzE3NTkxMTUucG5n/315x250%23c/oZm4pr.png,Cozy/crazy couch co-op puzzle game for one to four players
21,A Day in the Woods,,3404,https://retroepic.itch.io/a-day-in-the-woods,921,https://img.itch.zone/aW1hZ2UvMzQwNC82MDc2NjAuanBn/315x250%23c/7QoU4%2B.jpg,Guide Red through the woods to help her find grandma's house.
23,Above: The Fallen,,176966,https://lightloopgames.itch.io/above-the-fallen,922,https://img.itch.zone/aW1hZ2UvMTc2OTY2LzgyNjIxNi5wbmc=/315x250%23c/bwADgn.png,"Above: The Fallen is a 2D side-scrolling, puzzle - platformer game."
3,"Wakamarina Valley, New Zealand",,302297,https://cavesrd.itch.io/newzealand,923,https://img.itch.zone/aW1nLzM2NTEyMTcuanBn/315x250%23c/aa3P2S.jpg,Realistic exploration and photography sim set in countryside NZ.
16,Oxenfree,,661927,https://night-school-studio.itch.io/oxenfree,924,https://img.itch.zone/aW1nLzM1NjQ0OTAuanBlZw==/315x250%23c/pnK4Fo.jpeg,A supernatural thriller about a group of friends who unwittingly open a ghostly rift
48,VekWars,,518648,https://washingup.itch.io/vekwars,925,https://img.itch.zone/aW1nLzI2OTM2ODEucG5n/315x250%23c/gQGHe6.png,Defend the Crates in Full-Color Virtual Reality!
53,Mole,,302002,https://badjano.itch.io/mole,926,https://img.itch.zone/aW1nLzE1OTE5ODIuZ2lm/315x250%23c/98mEoJ.gif,Whack a mole!
30,Pleroma,,466511,https://thealeks.itch.io/pleroma,927,https://img.itch.zone/aW1nLzIzODczMTEucG5n/315x250%23c/beAjSN.png,Are you pulling my leg or are you genuinely having one of your … departures?
53,Dusk Child,,55718,https://sophieh.itch.io/dusk-child,928,https://img.itch.zone/aW1hZ2UvNTU3MTgvMjQ5NTgzLmdpZg==/315x250%23c/dal2fm.gif,"You have been drawn to a mysterious place, what secrets does it hold?"
32,Backspace Bouken,,529963,https://rngpartygames.itch.io/backspace-bouken,929,https://img.itch.zone/aW1nLzI3NTQwMzQucG5n/315x250%23c/bX45k7.png,Explore and survive as the young typist Kana in an old-school dungeon full of absurd encounters and more.
40,Surprise Mechanic: The Gaming Trivia,,608162,https://sword-garden-studios.itch.io/surprise-mechanic-the-gaming-trivia,930,https://img.itch.zone/aW1nLzMyMjk3OTgucG5n/315x250%23c/6KtNwo.png,
41,Dry Drowning,,406432,https://vlg.itch.io/dry-drowning,931,https://img.itch.zone/aW1nLzIxNzcxNDguanBn/315x250%23c/GHdvVq.jpg,Investigative thriller-oriented Visual Novel set in a futuristic dystopian universe.
19,Salvage Solitude 8140,,37711,https://josefnpat.itch.io/salvagesolitude8140,932,https://img.itch.zone/aW1hZ2UvMzc3MTEvMTY1MDczLnBuZw==/315x250%23c/J%2BZh0R.png,"You have awoken on the abandoned station, Solitude 8140, far off in a desolate corner of the universe."
14,Inkanians,,19731,https://kronbits.itch.io/inkanians,933,https://img.itch.zone/aW1hZ2UvMTk3MzEvNDM4NzA2LmdpZg==/315x250%23c/XX%2Byvl.gif,"Puzzle game on you control a squared-incas moving boxes, slide blocks, teleport..."
33,Elephant Hunter Hunter,,268388,https://balmut.itch.io/elephant-hunter-hunter,934,https://img.itch.zone/aW1nLzI2MDkzOTQucG5n/315x250%23c/UWuUzK.png,Stop hunters hunting elephants!
10,Lew Pulsipher's Doomstar,,72440,https://largevisiblemachine.itch.io/doomstar,935,https://img.itch.zone/aW1hZ2UvNzI0NDAvMzMyODMxLnBuZw==/315x250%23c/r3s83O.png,The hidden unit board game of strategy and cunning
8,No Brakes Valet,,7614,https://captaingames.itch.io/no-brakes-valet,936,https://img.itch.zone/aW1hZ2UvNzYxNC8yMDE2Ny5qcGc=/315x250%23c/gPDl98.jpg,No. Brakes. Valet.
53,Draw Nine,Web,437040,https://damonwakes.itch.io/draw-nine,937,https://img.itch.zone/aW1nLzIxOTMzMDcucG5n/315x250%23c/p8ruaf.png,"A journey not about the cards you're dealt, but how you use them."
8,Astæria,,26170,https://prophetgoddess.itch.io/astaeria,938,https://img.itch.zone/aW1hZ2UvMjYxNzAvMTA1NTYzLmdpZg==/315x250%23c/J7FuZ3.gif,first-person poetry visualizer
32,Talk To Me,,197181,https://boop-studios.itch.io/talk-to-me,939,https://img.itch.zone/aW1hZ2UvMTk3MTgxLzkyMjExNS5qcGc=/315x250%23c/jRLjIx.jpg,maybe you're not so alone
43,Laser Paddles,,316111,https://tracfacsam.itch.io/laserpaddles,940,https://img.itch.zone/aW1nLzE2MDA0NTAucG5n/315x250%23c/pSWYUt.png,Pong with lasers and power ups and explosions.
2,Wheels of Aurelia,,41241,https://santaragione.itch.io/wheelsofaurelia,941,https://img.itch.zone/aW1hZ2UvNDEyNDEvMzk3NzA0LnBuZw==/315x250%23c/MdbUyp.png,A narrative racing game set in the roaring Italian 70s
18,Nine Nines,,283050,https://badjano.itch.io/nine-nines,942,https://img.itch.zone/aW1nLzE2MDU2OTIuZ2lm/315x250%23c/EMt6AO.gif,Voronoi Procedural Tower Defense
11,DERE EVIL .EXE,,241890,https://appsir.itch.io/dere-evil-exe,943,https://img.itch.zone/aW1hZ2UvMjQxODkwLzEzNDMyNjYuZ2lm/315x250%23c/rKqXNW.gif,Please Don't Play This Game Too
17,Ghost Story,,400299,https://okboy.itch.io/ghost-story,944,https://img.itch.zone/aW1nLzE5ODM3OTcucG5n/315x250%23c/cDRqpn.png,Prologue (Demo)
2,Milkmaid of the Milky Way,,245298,https://machineboy.itch.io/milkmaid-of-the-milky-way,945,https://img.itch.zone/aW1hZ2UvMjQ1Mjk4LzExNzE2MzcucG5n/315x250%23c/bUjAs7.png,"Award-winning, rhyming point'n'click adventure"
49,Clean ATTACK!,,312054,https://diadas.itch.io/clean-attack,946,https://img.itch.zone/aW1nLzE1MzYzNzEuanBn/315x250%23c/OJLBpl.jpg,Window Cleaner Man comes to rescue Window Town to clean its windows.
47,Insufficient Adjectives,,471680,https://razburygames.itch.io/insufficient-adjectives,947,https://img.itch.zone/aW1nLzI0MzU0MjMucG5n/315x250%23c/hSo0Zb.png,
4,10S,,289086,https://owch.itch.io/10s,948,https://img.itch.zone/aW1nLzIzNzM1ODYuZ2lm/315x250%23c/MSp5U%2B.gif,lift the veil
49,ADLENGINE - Roleplay / Text Adventure Engine,,130758,https://liamtwose.itch.io/adlengine,949,https://img.itch.zone/aW1hZ2UvMTMwNzU4LzYwMDQxMy5qcGc=/315x250%23c/ZFURHq.jpg,No longer in development. Planning to open-source it!
3,TAMASHII,,318140,https://vikintor.itch.io/tamashii,950,https://img.itch.zone/aW1nLzM1NzU2MDcuZ2lm/315x250%23c/52MWjV.gif,Weird Luciferian Puzzle Platformer
44,Pyramidal Break™,,468335,https://dinamiccreates.itch.io/pyramidal-break,951,https://img.itch.zone/aW1nLzI1MDA2MjUucG5n/315x250%23c/9xPlJp.png,Push your opponent out of the platform by mashing the buttons on this multiplayer ancient civilization sumo action!
10,Please Follow,,518472,https://somewhat.itch.io/pleasefollow,952,https://img.itch.zone/aW1nLzI2OTUwNjkuZ2lm/315x250%23c/b0iGiQ.gif,A horror short
15,Puzlogic,,333016,https://ejbarreto.itch.io/puzlogic,953,https://img.itch.zone/aW1nLzE2NDkyMjYuZ2lm/315x250%23c/9Vgcyn.gif,Unique puzzle game inspired by sudoku and kakuro (cross sums).
48,Meeting in the Flesh,,189122,https://inkethic.itch.io/meetingintheflesh,954,https://img.itch.zone/aW1hZ2UvMTg5MTIyLzg4NDgxMi5wbmc=/315x250%23c/MI5FWo.png,"A small, cozy horror-themed dating sim"
8,"Dominique Pamplemousse and Dominique Pamplemousse in ""Combinatorial Explosion!""",,127979,https://squinky.itch.io/dompam2,955,https://img.itch.zone/aW1hZ2UvMTI3OTc5LzYwMjI5MC5wbmc=/315x250%23c/%2Fx3XEb.png,A disorienting interactive musical romp with your favourite genderqueer private detective(s).
42,Legend of the Lost Dragons,,634558,https://alexseletyn.itch.io/legend-of-the-lost-dragons,956,https://img.itch.zone/aW1nLzMzOTAxMzIucG5n/315x250%23c/tA35c1.png,
13,Witch Thief,,156379,https://cardboardkeep.itch.io/witch-thief,957,https://img.itch.zone/aW1hZ2UvMTU2Mzc5Lzc0NDMzNS5wbmc=/315x250%23c/2KyspQ.png,Play as a snarky Witch on a quest to steal the greatest magical grimoire from the last Immortal warrior.
15,Satellite Repairman,,116429,https://nunodonato.itch.io/satellite-repairman,958,https://img.itch.zone/aW1hZ2UvMTE2NDI5LzUzODI3OS5wbmc=/315x250%23c/HAHPj7.png,A great war has began... but you have nothing to do with it
1,A Mortician's Tale,,118243,https://laundrybear.itch.io/morticians-tale,959,https://img.itch.zone/aW1hZ2UvMTE4MjQzLzU0ODI5My5wbmc=/315x250%23c/aNXFau.png,A death-positive game where you play as a mortician tasked with running a funeral home
45,Book of Eos,,419156,https://testzero.itch.io/book-of-eos,960,https://img.itch.zone/aW1nLzIxMDUxNjQucG5n/315x250%23c/3CqmqH.png,Look into the hearts of monsters in an epic tale inspired by classic RPGs
1,Oikospiel Book I,,120015,https://dkoikos.itch.io/oikospiel,961,https://img.itch.zone/aW1hZ2UvMTIwMDE1Lzc2OTU0MS5wbmc=/315x250%23c/1v1Jv1.png,A dog opera in five acts
33,LaserCat,,29840,https://monsterjail.itch.io/lasercat,962,https://img.itch.zone/aW1hZ2UvMjk4NDAvNDcxMDYyLnBuZw==/315x250%23c/0VFEdP.png,Silly Exploration Platform Adventure
26,Tangrams Deluxe,,664016,https://verticalreach.itch.io/tangrams-deluxe,963,https://img.itch.zone/aW1nLzM1NzgyMzMuanBn/315x250%23c/%2BohROX.jpg,A tangram is a Chinese logic puzzle where you must fit seven pieces into a target shape without any overlapping.
17,Yi and the Thousand Moons,,186472,https://usdivad.itch.io/yi-and-the-thousand-moons,964,https://img.itch.zone/aW1hZ2UvMTg2NDcyLzg3NDY1Ni5wbmc=/315x250%23c/FJtSDp.png,"A short video game musical consisting of several original interactive songs, featuring a full cast and live band."
42,Fantom Feast,,362358,https://prettysmart.itch.io/fantom-feast,965,https://img.itch.zone/aW1nLzE4MTA5MzUuZ2lm/315x250%23c/K4ncZk.gif,Help Fantom eat enemies and grow big and strong!
19,Deck Defenders [Demo Available!],,591191,https://naturalpowergames.itch.io/deck-defenders,966,https://img.itch.zone/aW1nLzMxMzQ0NjkucG5n/315x250%23c/1z2l03.png,Card Based Tower Defense
13,Daily Chthonicle,,60598,https://charonss.itch.io/daily-chthonicle,967,https://img.itch.zone/aW1hZ2UvNjA1OTgvMjczMzcxLnBuZw==/315x250%23c/OMEduN.png,Supernatural Detective Game
7,Sanguine Sanctum,,259564,https://modus-interactive.itch.io/sanguine-sanctum,968,https://img.itch.zone/aW1hZ2UvMjU5NTY0LzEzMjMwNTkuZ2lm/315x250%23c/SQmbgV.gif,It desires more. Feed It. Nourish It.
32,The Quiet Sleep,,74272,https://whynotgames.itch.io/the-quiet-sleep,969,https://img.itch.zone/aW1hZ2UvNzQyNzIvODYxMjE3LnBuZw==/315x250%23c/Y3ipy6.png,A city builder/tower defense game set in a person's mind.
27,Sun Dogs,,38531,https://royalpolygon.itch.io/sundogs,970,https://img.itch.zone/aW1hZ2UvMzg1MzEvMTY4ODIzLnBuZw==/315x250%23c/5waDFe.png,a transhumanist adventure
12,Shoot Shoot Mega Pack,,135362,https://actualhumans.itch.io/shoot-shoot-mega-pack,971,https://img.itch.zone/aW1hZ2UvMTM1MzYyLzYyMzk4My5qcGc=/315x250%23c/uSydM3.jpg,"A minimalist party game about rules, friendship, and also shooting"
17,Receiver,,404608,https://wolfiregames.itch.io/receiver,972,https://img.itch.zone/aW1nLzIwMDg0NDYucG5n/315x250%23c/kYgLQi.png,"Fight drones and search for clues in an unending high-rise, with ultra realistic gun mechanics"
9,LOVE,,431,https://thatsmytrunks.itch.io/love,973,https://img.itch.zone/aW1hZ2UvNDMxLzE5MTkuanBn/315x250%23c/UjPF2n.jpg,An accessible platformer with a focus on a fair challenge.
